University Admission year,Gender,Age,H.S.C passing year,Current Semester,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,How many hour do you spent daily on your skill development?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,How many Credit did you have completed?,What is your monthly family income?,Status of your English language proficiency_Basic,Status of your English language proficiency_Intermediate,What is your relationship status?_Married,What is your relationship status?_Relationship,What is your relationship status?_Single,Creditos_Normalizados,Semestres_Reales,Semestres_Teoricos,Semestres_Extra
2022,0,20,2020,4,0,0,2,3,0,1,1,3,100,1,0,0,1,1,0,0,6.300,0,11.650,59,93000,False,True,True,False,False,91.959,4,5,-1
2021,0,20,2020,9,0,0,2,3,0,1,1,3,56,1,0,1,4,0,1,0,7.800,0,13.000,130,95000,False,False,False,False,True,202.621,6,9,-3
2020,1,23,2019,10,0,0,2,3,0,1,1,1,100,0,0,0,4,0,1,0,8.750,0,14.050,137,98000,True,False,False,False,True,213.531,8,10,-2
2019,1,25,2018,11,0,0,2,1,0,1,1,7,100,0,0,0,3,1,0,0,8.800,0,14.350,144,100000,True,False,True,False,False,224.441,10,10,0
2021,1,21,2019,5,0,0,6,2,1,1,1,4,100,1,0,1,2,1,1,0,6.700,0,12.650,96,100000,False,True,False,False,True,149.628,6,7,-1
2020,1,21,2019,8,0,0,5,3,0,1,1,4,100,0,0,1,3,0,1,0,14.550,0,19.750,119,100000,False,False,False,False,True,185.476,8,9,-1
2020,1,22,2019,10,0,0,2,3,1,1,1,2,45,1,0,0,4,1,0,1,12.300,0,17.600,140,100000,False,True,False,True,False,218.207,8,10,-2
2021,0,20,2020,5,0,0,3,1,0,1,1,7,70,0,0,0,3,0,1,0,8.350,0,14.900,75,100000,False,True,False,True,False,116.897,6,6,0
2023,0,20,2021,2,1,0,2,4,0,1,1,2,100,0,0,1,3,1,0,1,13.300,1,13.300,12,100000,False,True,False,True,False,18.703,2,1,1
2018,1,24,2018,10,0,0,1,3,1,1,1,3,65,1,0,0,2,1,0,0,13.250,0,18.400,140,110000,False,False,False,False,True,218.207,12,10,2
2022,1,20,2020,6,0,0,2,1,0,1,1,5,100,0,0,0,4,0,0,0,14.000,0,19.550,77,110000,False,True,False,False,True,120.014,4,6,-2
2021,0,20,2020,8,0,0,5,3,0,1,1,6,100,0,0,0,1,1,0,0,7.300,0,13.350,101,110000,False,True,True,False,False,157.421,6,7,-1
2021,0,21,2020,10,0,0,2,3,0,1,1,2,89,1,0,0,4,0,1,0,8.350,0,13.650,134,110000,False,True,False,False,True,208.855,6,10,-4
2022,1,20,2021,6,0,0,3,3,0,1,1,3,62,1,0,0,1,1,1,0,6.750,0,12.900,77,114000,False,False,False,False,True,120.014,4,6,-2
2021,1,21,2020,7,0,0,3,1,0,1,1,2,78,0,0,0,2,0,0,0,12.800,0,18.300,88,115000,False,False,False,True,False,137.159,6,7,-1
2022,0,19,2022,3,0,0,1,1,1,1,1,5,100,0,0,0,3,0,0,0,13.350,0,18.900,32,115000,False,False,False,False,True,49.876,4,3,1
2022,0,20,2020,5,0,0,2,2,0,1,1,1,41,0,0,1,2,1,1,0,12.800,0,18.050,68,116000,False,False,False,False,True,105.986,4,5,-1
2020,1,25,2019,10,0,0,2,3,0,1,1,2,86,1,0,0,2,0,1,0,13.350,0,18.750,140,117000,False,True,False,False,True,218.207,8,10,-2
2022,1,20,2021,6,0,0,3,3,0,1,1,2,100,0,0,1,1,0,1,0,12.300,0,17.750,89,120000,True,False,False,True,False,138.717,4,7,-3
2020,1,24,2019,10,0,0,1,2,0,1,1,3,83,1,0,1,2,1,0,0,7.200,0,13.250,136,123000,False,True,True,False,False,211.972,8,10,-2
2020,0,24,2019,11,0,0,3,2,0,1,1,1,100,0,0,0,4,1,1,0,12.650,0,18.100,143,128000,True,False,False,True,False,222.883,8,10,-2
2019,0,25,2019,11,0,0,2,2,0,1,1,5,100,0,0,0,3,1,0,0,13.950,0,19.400,141,130000,True,False,False,False,True,219.766,10,10,0
2021,0,20,2020,9,1,0,3,1,0,1,1,3,100,1,0,1,4,1,0,0,13.750,0,19.100,103,130000,False,True,False,False,True,160.538,6,8,-2
2022,1,21,2021,6,0,0,1,3,0,1,1,2,100,1,0,0,4,1,0,1,8.400,0,13.650,88,130000,False,False,True,False,False,137.159,4,7,-3
2022,0,20,2021,5,0,0,4,1,1,1,1,2,77,1,0,1,4,0,0,0,8.350,0,13.850,58,130000,False,True,True,False,False,90.400,4,4,0
2020,1,20,2020,10,1,0,2,2,0,1,1,3,84,0,0,1,4,0,1,0,8.800,0,14.000,122,134000,False,False,False,True,False,190.152,8,9,-1
2021,0,25,2019,10,0,0,4,2,1,1,1,4,100,0,0,1,2,0,1,0,14.400,0,19.500,139,135000,False,False,False,True,False,216.648,6,10,-4
2020,1,20,2020,11,0,0,2,1,0,1,1,3,100,1,0,0,2,0,1,0,12.700,0,18.050,143,135000,True,False,False,False,True,222.883,8,10,-2
2021,0,22,2020,9,0,0,4,2,0,1,1,1,100,1,1,0,2,1,0,0,8.800,0,14.100,121,135000,False,False,True,False,False,188.593,6,9,-3
2020,1,21,2020,8,0,0,3,2,0,1,1,2,100,0,0,0,2,1,0,1,12.700,0,18.200,97,135000,False,True,False,False,True,151.186,8,7,1
2019,1,25,2018,11,0,0,3,2,0,1,1,2,100,0,0,1,1,1,0,0,7.700,0,13.400,143,144000,False,True,False,False,True,222.883,10,10,0
2021,0,21,2020,9,0,0,2,1,0,1,1,2,35,0,0,0,2,1,1,1,7.300,0,12.500,119,144000,False,True,False,True,False,185.476,6,9,-3
2019,1,22,2019,11,1,0,6,3,0,1,1,7,100,0,0,0,4,0,0,0,14.550,0,19.850,141,150000,False,False,False,False,True,219.766,10,10,0
2021,0,20,2020,9,0,0,3,3,1,1,1,3,100,0,0,0,2,1,1,0,9.000,0,14.450,116,155000,False,False,False,True,False,180.800,6,8,-2
2021,0,20,2020,8,1,0,5,2,0,1,1,3,100,0,0,0,4,1,1,0,13.900,0,19.000,89,158000,False,True,False,True,False,138.717,6,7,-1
2021,0,21,2021,5,1,0,3,2,0,1,1,8,67,0,0,1,2,1,0,0,8.250,0,12.800,64,165000,False,False,False,False,True,99.752,6,5,1
2020,0,22,2019,8,1,0,2,1,0,1,1,4,100,0,0,0,2,1,0,0,11.600,0,19.350,113,170000,False,False,False,False,True,176.124,8,8,0
2020,0,25,2019,11,0,0,3,3,1,1,1,1,35,0,0,0,2,0,1,0,7.850,0,13.150,143,170000,False,False,False,True,False,222.883,8,10,-2
2021,0,20,2020,8,1,0,3,3,0,1,1,3,100,1,0,0,4,1,0,0,14.250,0,19.650,100,190000,False,True,False,False,True,155.862,6,7,-1
2020,1,21,2020,10,0,0,3,2,0,1,1,1,68,0,0,0,4,0,0,0,13.700,0,19.200,137,190000,False,True,True,False,False,213.531,8,10,-2
2020,0,22,2020,7,0,0,3,2,0,1,1,7,100,0,1,0,3,1,1,0,10.650,0,15.150,107,235000,False,True,False,False,True,166.772,8,8,0
2021,0,20,2021,5,1,0,6,2,0,1,1,1,100,0,0,0,4,1,0,0,14.550,0,19.550,81,250000,False,False,False,False,True,126.248,6,6,0
2019,0,25,2018,11,0,0,3,3,0,1,1,2,100,1,0,0,1,0,1,0,7.150,0,12.450,143,255000,False,True,False,False,True,222.883,10,10,0
2019,1,25,2017,11,0,0,2,1,0,1,0,5,86,0,0,0,3,0,0,0,9.900,0,14.450,145,300000,True,False,False,True,False,226.000,10,10,0
2020,1,23,2019,9,1,0,1,2,0,1,1,5,100,0,0,1,1,0,0,0,14.550,0,19.450,103,10000,True,False,False,True,False,160.538,8,8,0
2020,0,22,2019,11,1,0,2,1,0,1,1,3,95,0,0,1,1,0,0,0,12.500,0,17.400,128,25000,False,True,False,False,True,199.503,8,9,-1
2023,0,21,2022,2,0,0,5,5,0,1,1,5,100,0,0,0,3,1,0,0,14.250,0,18.250,28,25000,False,True,False,False,True,43.641,2,2,0
2020,0,24,2019,9,0,0,5,1,0,1,1,6,90,0,0,0,2,1,0,1,11.000,1,17.500,60,28000,True,False,False,False,True,93.517,8,5,3
2020,1,25,2019,10,1,0,3,1,1,1,1,5,99,0,0,1,3,1,1,0,12.400,0,17.400,105,30000,False,False,False,True,False,163.655,8,8,0
2020,0,23,2019,10,0,0,4,1,0,1,1,3,98,0,0,0,2,0,1,0,14.350,0,19.650,138,30000,False,True,False,False,True,215.090,8,10,-2
2022,1,22,2020,5,1,0,2,2,0,1,0,4,99,0,0,1,2,0,0,0,12.800,0,16.750,54,30000,False,True,False,False,True,84.166,4,4,0
2021,0,20,2020,7,0,0,4,2,0,1,1,7,100,0,0,1,1,0,0,0,11.550,0,17.250,109,30000,False,True,False,True,False,169.890,6,8,-2
2018,1,25,2018,11,0,0,3,1,0,1,1,3,100,0,1,1,2,0,0,0,12.250,0,17.800,143,32000,True,False,True,False,False,222.883,12,10,2
2022,0,19,2021,7,0,0,4,2,1,1,1,5,90,0,0,1,2,1,0,1,10.450,0,16.700,100,34000,False,True,False,True,False,155.862,4,7,-3
2019,1,24,2018,11,0,0,3,2,0,1,1,3,65,1,0,0,2,1,0,1,12.250,0,17.750,144,37000,False,True,False,False,True,224.441,10,10,0
2020,0,20,2020,11,0,0,2,2,1,1,1,3,72,0,0,0,4,0,0,0,13.350,0,18.850,143,37000,False,True,True,False,False,222.883,8,10,-2
2022,1,21,2021,6,0,0,2,2,0,1,1,3,42,0,0,1,3,0,1,1,9.450,0,14.850,97,37000,False,False,False,False,True,151.186,4,7,-3
2021,0,20,2020,8,0,0,2,2,1,1,0,3,68,0,0,0,4,1,0,0,13.350,0,18.700,90,38000,True,False,True,False,False,140.276,6,7,-1
2022,0,22,2021,5,1,0,2,2,0,1,1,2,47,1,0,0,2,0,1,0,13.700,0,19.000,68,39000,False,True,False,False,True,105.986,4,5,-1
2018,0,22,2017,10,0,0,3,2,1,1,1,8,90,1,0,1,2,0,0,0,8.050,0,14.400,123,40000,False,False,False,False,True,191.710,12,9,3
2018,0,24,2018,11,0,0,4,2,0,1,1,2,86,1,1,0,4,0,1,0,12.700,0,18.150,144,40000,False,True,False,True,False,224.441,12,10,2
2020,1,21,2020,10,0,0,2,3,0,1,1,3,79,1,0,1,2,0,1,0,7.300,0,12.750,139,40000,False,True,False,True,False,216.648,8,10,-2
2020,1,20,2020,10,1,0,2,2,0,1,1,2,100,0,0,0,4,0,1,0,13.250,0,18.950,138,40000,False,True,False,True,False,215.090,8,10,-2
2021,0,21,2020,9,0,0,3,2,1,1,1,3,46,0,0,0,2,1,1,0,9.400,0,14.600,124,42000,False,False,False,False,True,193.269,6,9,-3
2022,0,21,2021,6,1,0,2,1,0,1,1,3,78,1,0,1,1,1,0,0,13.850,0,19.000,77,42000,False,False,True,False,False,120.014,4,6,-2
2020,1,20,2020,5,0,0,4,2,1,1,1,6,90,0,0,0,2,0,1,0,9.900,0,14.850,66,45000,False,True,False,False,True,102.869,8,5,3
2022,1,22,2021,5,0,0,2,1,1,1,1,3,23,0,0,1,4,0,1,0,9.050,0,14.400,72,45000,True,False,False,True,False,112.221,4,5,-1
2021,0,20,2020,9,0,0,2,3,0,1,1,3,55,0,0,1,1,0,1,0,14.350,0,19.500,125,46000,False,False,False,True,False,194.828,6,9,-3
2022,1,20,2021,4,0,0,2,2,0,1,1,4,100,0,0,1,8,0,0,0,8.800,0,13.350,27,46000,False,True,False,False,True,42.083,4,2,2
2022,0,21,2021,7,0,0,3,2,0,1,1,2,32,0,0,0,2,1,1,0,11.700,0,17.000,109,47000,False,True,False,False,True,169.890,4,8,-4
2021,0,20,2019,9,0,0,5,2,0,1,1,5,100,0,0,1,1,0,1,0,10.350,0,16.400,132,48000,False,True,False,False,True,205.738,6,10,-4
2020,1,23,2019,10,0,0,2,3,1,1,1,2,89,0,0,0,4,0,0,1,12.250,0,17.550,132,48000,False,True,False,True,False,205.738,8,10,-2
2020,1,20,2020,11,0,1,5,1,0,1,1,3,68,1,0,1,2,0,1,0,13.300,0,18.950,135,48000,False,True,False,False,True,210.414,8,10,-2
2020,0,23,2019,11,1,0,6,3,0,1,1,2,100,0,0,0,4,0,0,0,13.850,0,19.250,144,49000,False,True,False,True,False,224.441,8,10,-2
2022,0,21,2021,6,0,0,5,3,1,1,1,3,100,1,0,0,2,0,0,0,13.150,0,18.500,75,49000,True,False,False,False,True,116.897,4,6,-2
2020,1,23,2018,8,1,0,3,3,1,1,1,2,80,0,0,0,2,1,0,0,14.050,0,18.950,135,50000,False,False,False,True,False,210.414,8,10,-2
2021,0,21,2019,6,0,0,2,1,0,1,1,3,100,0,0,1,1,0,0,0,12.200,0,17.200,56,50000,False,True,False,False,True,87.283,6,4,2
2021,1,23,2019,7,0,0,1,1,1,1,1,5,70,0,0,1,5,1,0,0,12.500,0,16.100,66,50000,False,False,False,False,True,102.869,6,5,1
2021,0,21,2020,7,0,0,2,3,0,1,1,6,100,0,0,1,1,1,0,0,12.750,0,19.000,112,50000,False,False,False,True,False,174.566,6,8,-2
2022,0,20,2021,5,0,0,3,2,0,1,1,5,100,0,0,1,2,0,0,0,11.100,0,16.750,79,50000,True,False,False,False,True,123.131,4,6,-2
2021,0,20,2020,9,0,0,3,3,0,1,1,3,100,0,0,1,2,1,0,0,12.800,0,18.200,108,53000,True,False,False,False,True,168.331,6,8,-2
2020,0,23,2019,8,0,0,3,2,0,1,1,7,100,0,0,0,2,0,0,0,9.950,0,15.000,121,55000,False,True,False,False,True,188.593,8,9,-1
2020,0,24,2019,11,0,0,3,2,0,1,1,2,34,0,0,1,1,0,0,0,7.800,0,13.100,143,55000,False,True,True,False,False,222.883,8,10,-2
2020,0,21,2019,11,0,0,4,3,0,1,1,2,79,0,0,1,2,0,1,0,13.350,0,18.850,143,55000,False,False,False,True,False,222.883,8,10,-2
2020,0,20,2020,9,0,0,4,2,0,1,0,6,100,0,0,0,2,1,0,0,11.550,0,17.200,138,55000,False,False,False,False,True,215.090,8,10,-2
2020,1,24,2019,11,0,0,2,2,0,1,1,3,76,1,0,1,4,1,0,0,6.300,0,11.850,143,56000,False,True,True,False,False,222.883,8,10,-2
2019,0,25,2018,11,0,0,1,2,1,1,1,4,66,0,0,1,4,1,0,0,7.750,0,13.900,143,57000,True,False,False,False,True,222.883,10,10,0
2021,0,20,2020,9,0,0,2,3,0,1,1,2,100,1,0,0,4,1,1,0,13.200,0,18.550,129,59000,False,False,False,True,False,201.062,6,9,-3
2021,1,20,2020,10,0,0,1,2,0,1,1,2,100,1,0,0,2,1,1,0,13.800,0,19.050,134,59000,False,False,False,True,False,208.855,6,10,-4
2020,1,25,2018,8,0,0,4,2,0,1,1,7,88,0,0,0,1,1,1,0,8.100,0,12.250,99,60000,True,False,False,False,True,154.303,8,7,1
2020,0,23,2019,11,1,0,2,2,1,1,1,4,80,0,0,0,2,1,0,0,14.400,0,18.000,109,60000,True,False,False,False,True,169.890,8,8,0
2021,0,23,2019,5,0,0,3,2,0,1,1,6,90,1,0,1,4,1,0,0,13.050,0,17.850,130,60000,False,True,False,True,False,202.621,6,9,-3
2021,0,23,2019,7,1,0,1,2,0,1,1,2,100,0,0,1,2,1,0,0,14.250,0,18.950,66,60000,False,True,False,False,True,102.869,6,5,1
2019,1,23,2019,12,0,0,5,2,0,1,0,10,100,0,0,0,1,0,0,0,10.950,0,18.500,111,60000,False,False,False,False,True,173.007,10,8,2
2021,0,22,2019,7,0,0,2,2,0,1,1,4,60,1,0,1,2,1,1,0,9.500,0,14.050,97,60000,False,True,False,False,True,151.186,6,7,-1
2020,0,21,2019,8,0,0,5,2,1,1,1,7,75,0,0,0,3,1,1,1,9.450,0,15.400,117,60000,False,False,False,False,True,182.359,8,9,-1
2021,0,21,2019,10,0,0,1,3,0,1,1,10,100,0,0,1,1,0,1,0,13.850,0,19.050,136,60000,False,False,False,True,False,211.972,6,10,-4
2021,1,22,2020,6,0,0,2,1,0,1,1,8,95,0,0,0,1,1,0,1,7.000,0,14.750,61,60000,False,True,False,False,True,95.076,6,5,1
2021,0,20,2020,6,1,0,5,3,0,1,1,4,50,0,0,0,1,0,1,0,8.800,0,14.350,68,60000,False,False,False,False,True,105.986,6,5,1
2021,0,20,2021,7,1,0,5,3,0,1,1,2,100,0,0,1,1,0,0,0,13.300,0,19.150,102,60000,False,False,True,False,False,158.979,6,8,-2
2021,1,20,2020,9,0,0,2,2,0,1,1,2,35,1,0,1,1,0,0,0,7.800,0,13.100,107,62000,False,True,False,False,True,166.772,6,8,-2
2022,0,20,2021,5,0,0,3,2,0,1,1,3,100,0,0,1,4,0,0,0,14.350,0,19.550,61,62000,False,True,True,False,False,95.076,4,5,-1
2019,1,24,2019,10,1,0,4,1,0,1,1,7,87,1,0,0,3,0,1,0,10.450,0,16.150,129,64000,False,True,False,False,True,201.062,10,9,1
2021,0,20,2020,9,0,0,5,2,1,1,1,2,86,0,0,1,2,1,1,0,7.800,0,13.300,120,64000,False,False,False,False,True,187.034,6,9,-3
2020,0,21,2020,10,1,0,7,3,0,1,1,3,100,0,0,0,2,0,0,1,13.900,0,19.450,138,65000,False,True,True,False,False,215.090,8,10,-2
2021,1,20,2020,9,0,0,1,1,0,1,1,2,67,0,0,1,2,1,0,0,12.250,0,17.550,103,65000,False,True,True,False,False,160.538,6,8,-2
2022,0,19,2022,3,0,0,3,1,0,1,1,3,95,0,0,0,1,0,1,0,13.900,0,19.450,35,65000,False,False,False,False,True,54.552,4,3,1
2019,1,24,2018,11,0,0,5,2,0,1,1,3,100,0,0,1,2,0,1,1,8.350,0,13.650,143,66000,False,True,False,True,False,222.883,10,10,0
2020,1,22,2019,10,0,0,2,2,0,1,0,9,100,0,0,0,4,1,1,0,7.750,0,13.400,134,66000,False,False,False,True,False,208.855,8,10,-2
2023,0,19,2021,2,0,0,2,2,1,1,1,10,77,0,0,0,2,0,0,0,9.350,0,14.400,35,66000,False,False,False,True,False,54.552,2,3,-1
2022,1,21,2021,5,0,0,4,2,0,1,1,2,85,0,0,0,4,1,1,0,7.800,0,13.150,65,66000,False,False,False,True,False,101.310,4,5,-1
2021,0,23,2019,7,0,0,2,2,1,1,1,6,100,0,0,1,1,0,0,0,13.500,0,17.500,66,67000,False,True,False,True,False,102.869,6,5,1
2021,0,20,2020,9,0,0,2,2,0,1,0,2,89,1,0,1,4,0,0,0,13.800,0,19.000,113,67000,False,True,False,False,True,176.124,6,8,-2
2021,1,22,2021,8,0,0,2,2,0,1,1,3,68,1,0,0,4,1,1,0,7.250,0,12.800,88,67000,False,True,False,False,True,137.159,6,7,-1
2020,1,20,2020,8,0,0,5,3,1,1,1,6,90,0,0,0,2,1,0,0,7.750,0,13.800,77,68000,False,False,True,False,False,120.014,8,6,2
2021,1,20,2020,9,0,0,2,3,0,1,1,2,87,0,0,0,4,0,1,0,13.350,0,18.650,101,68000,False,True,False,False,True,157.421,6,7,-1
2021,0,21,2020,9,0,0,2,2,0,1,1,3,86,0,0,1,1,1,1,1,14.300,0,19.500,119,68000,False,False,False,False,True,185.476,6,9,-3
2020,0,22,2018,6,0,0,4,3,0,1,1,2,80,0,0,0,3,0,0,1,10.150,0,16.250,59,70000,False,True,False,False,True,91.959,8,5,3
2019,0,22,2018,10,0,0,4,2,0,1,1,7,95,0,0,0,2,0,0,0,11.550,0,18.250,140,70000,False,False,False,True,False,218.207,10,10,0
2021,0,22,2019,8,1,0,4,3,0,1,0,3,100,0,0,0,3,1,1,0,13.300,0,18.900,109,70000,False,False,False,False,True,169.890,6,8,-2
2022,0,20,2021,5,0,0,6,2,1,1,1,3,100,0,0,0,2,0,0,0,10.550,0,16.300,87,70000,False,True,False,True,False,135.600,4,6,-2
2022,1,19,2021,5,0,0,3,3,0,1,1,3,100,0,0,0,4,0,0,0,8.350,0,13.500,77,70000,False,True,False,False,True,120.014,4,6,-2
2019,1,23,2019,11,1,0,3,2,0,1,1,5,97,0,0,1,3,1,1,0,12.000,0,17.200,139,71000,False,False,False,False,True,216.648,10,10,0
2021,0,21,2020,3,0,0,3,2,1,1,1,10,30,1,0,0,1,0,0,0,7.750,0,14.050,34,73000,True,False,False,False,True,52.993,6,3,3
2022,0,20,2020,5,1,0,5,2,1,1,1,9,90,0,0,1,1,1,1,0,12.750,0,17.950,72,73000,False,True,False,False,True,112.221,4,5,-1
2021,1,20,2021,9,0,0,1,4,0,1,1,3,87,1,0,1,4,1,0,0,12.250,0,17.800,123,74000,False,True,False,True,False,191.710,6,9,-3
2019,1,21,2019,11,1,0,6,4,0,1,1,2,100,0,0,1,3,0,1,0,13.850,0,19.350,139,75000,False,False,False,False,True,216.648,10,10,0
2021,0,20,2020,8,0,0,3,1,0,1,1,3,100,0,0,0,2,1,1,0,12.650,0,18.000,95,75000,False,True,False,False,True,148.069,6,7,-1
2022,0,19,2021,6,0,0,3,1,1,1,1,3,43,1,0,1,2,1,1,1,8.250,0,13.550,73,75000,False,True,False,True,False,113.779,4,6,-2
2021,0,19,2020,4,0,0,3,1,1,1,1,9,70,0,0,0,3,0,1,1,11.600,0,18.400,46,77000,True,False,False,True,False,71.697,6,4,2
2020,0,20,2020,11,0,0,1,3,0,1,1,2,76,0,0,0,2,1,0,0,13.050,0,18.500,144,77000,False,True,True,False,False,224.441,8,10,-2
2020,1,20,2020,11,0,0,2,1,1,1,1,3,54,1,0,0,4,1,0,0,7.750,0,13.050,143,77000,False,True,False,False,True,222.883,8,10,-2
2021,1,19,2021,4,0,0,4,2,1,1,1,8,100,0,0,1,2,1,0,0,11.150,0,18.350,45,77000,False,True,False,False,True,70.138,6,4,2
2018,1,25,2017,12,0,0,1,3,1,1,1,3,60,1,0,1,3,1,1,0,12.250,0,16.700,122,78000,False,False,False,True,False,190.152,12,9,3
2020,0,22,2017,11,0,0,1,1,1,1,1,3,90,0,0,0,1,0,0,1,10.550,0,17.800,132,78000,False,True,True,False,False,205.738,8,10,-2
2020,1,24,2019,10,0,0,3,2,0,1,1,5,77,0,0,0,1,0,1,0,7.950,0,13.100,132,78000,False,True,False,False,True,205.738,8,10,-2
2019,1,25,2019,11,0,0,5,1,0,1,1,3,100,1,0,0,4,1,0,0,12.800,0,18.350,143,78000,False,False,False,True,False,222.883,10,10,0
2021,1,20,2020,6,0,0,6,3,1,1,0,3,100,0,0,0,1,1,1,0,13.800,0,18.850,97,78000,False,False,False,False,True,151.186,6,7,-1
2021,1,21,2020,9,0,0,2,3,0,1,1,3,100,0,0,1,4,1,1,0,13.800,0,19.000,124,78000,False,True,False,False,True,193.269,6,9,-3
2021,1,20,2020,8,0,0,3,3,0,1,0,2,100,0,0,0,4,0,1,0,13.050,0,18.500,98,79000,False,True,False,False,True,152.745,6,7,-1
2020,0,20,2020,11,1,0,1,3,0,1,1,3,100,0,0,0,4,0,0,0,13.750,0,19.300,143,79000,True,False,False,True,False,222.883,8,10,-2
2020,1,21,2019,10,1,0,2,3,0,1,1,3,90,0,1,0,3,1,0,0,9.900,0,15.550,125,80000,True,False,False,True,False,194.828,8,9,-1
2020,1,20,2019,9,1,0,6,4,0,1,1,3,100,0,0,0,3,0,0,0,13.850,0,19.350,125,80000,False,False,False,False,True,194.828,8,9,-1
2022,1,21,2021,5,0,0,2,2,0,1,1,5,78,0,0,1,2,1,0,0,8.950,0,14.100,71,80000,False,True,False,False,True,110.662,4,5,-1
2022,0,21,2021,6,0,0,3,2,1,1,1,2,100,1,0,0,2,0,1,0,9.400,0,14.550,74,80000,False,True,False,False,True,115.338,4,6,-2
2020,1,21,2020,8,0,0,3,1,1,1,1,7,71,0,0,0,1,1,1,1,11.900,0,17.450,109,81000,False,True,False,True,False,169.890,8,8,0
2021,1,20,2020,9,0,0,4,2,1,1,1,5,100,0,0,1,1,0,1,0,10.400,0,16.050,113,83000,False,True,False,True,False,176.124,6,8,-2
2022,0,21,2021,4,0,0,5,2,1,1,1,7,70,0,0,0,1,0,0,0,9.450,0,17.000,56,86000,False,True,False,True,False,87.283,4,4,0
2021,1,20,2019,6,0,0,2,1,1,1,1,5,31,1,1,1,1,1,0,0,6.050,0,12.350,139,87000,False,False,True,False,False,216.648,6,10,-4
2020,1,20,2019,8,0,0,3,2,0,1,1,6,60,0,0,1,2,1,1,0,9.050,0,14.300,117,87000,False,True,False,False,True,182.359,8,9,-1
2022,1,20,2021,8,0,0,5,3,0,1,1,8,100,0,0,1,3,1,1,1,12.250,0,18.400,124,87000,False,False,False,False,True,193.269,4,9,-5
2018,1,25,2018,11,0,0,2,2,0,1,1,2,100,0,0,1,2,1,0,0,7.800,0,13.300,143,88000,False,True,True,False,False,222.883,12,10,2
2020,0,25,2019,11,0,0,3,1,0,1,1,3,100,1,0,0,2,1,1,0,8.000,0,13.400,143,88000,False,False,False,False,True,222.883,8,10,-2
2020,0,20,2020,11,0,0,2,2,1,1,1,3,56,1,0,0,2,0,1,0,9.050,0,14.450,144,88000,False,False,False,True,False,224.441,8,10,-2
2021,0,20,2021,7,0,0,3,3,0,1,1,2,100,1,0,1,5,0,0,0,8.800,0,14.050,96,88000,False,True,True,False,False,149.628,6,7,-1
2020,0,21,2020,10,0,0,2,1,0,1,1,2,86,1,0,1,4,0,1,0,7.850,0,13.250,135,89000,True,False,False,False,True,210.414,8,10,-2
2020,1,24,2019,10,0,0,3,2,0,1,1,5,100,0,0,0,2,1,1,0,10.250,0,17.250,85,90000,False,False,False,False,True,132.483,8,6,2
2021,1,20,2020,9,0,0,3,2,0,1,1,1,67,1,0,0,2,0,0,0,11.900,0,17.350,130,90000,False,False,False,False,True,202.621,6,9,-3
2021,0,20,2020,8,0,0,2,2,0,1,0,2,100,1,0,0,1,1,0,0,13.350,0,18.650,93,90000,False,False,False,True,False,144.952,6,7,-1
2022,1,22,2021,6,0,0,3,1,0,1,1,2,100,0,0,1,2,0,1,0,7.800,0,13.350,71,90000,False,True,False,False,True,110.662,4,5,-1
2021,1,20,2020,9,0,0,2,2,0,1,1,3,100,1,0,1,1,1,0,0,9.550,0,14.800,109,94000,False,False,False,True,False,169.890,6,8,-2
2020,1,24,2017,9,0,0,3,2,1,1,1,2,70,1,0,0,2,1,0,1,9.450,0,15.900,113,95000,False,True,False,True,False,176.124,8,8,0
2021,0,20,2019,7,0,0,4,2,0,1,1,6,100,0,0,0,1,0,0,0,13.800,0,19.400,109,95000,False,False,False,False,True,169.890,6,8,-2
2020,0,23,2019,11,0,0,3,1,0,1,1,3,100,1,0,0,2,1,1,0,13.800,0,19.200,144,96000,False,True,False,True,False,224.441,8,10,-2
2022,1,20,2021,6,1,0,5,3,0,1,1,2,76,1,0,0,1,1,1,0,13.500,0,19.350,78,97000,False,False,False,True,False,121.572,4,6,-2
2019,1,22,2019,11,0,1,2,1,0,1,1,3,100,0,0,0,2,0,0,0,12.800,0,18.200,143,98000,False,True,False,False,True,222.883,10,10,0
2022,1,20,2020,5,0,0,1,1,1,1,1,2,78,1,0,1,1,0,0,0,9.050,0,14.200,71,98000,False,True,False,True,False,110.662,4,5,-1
2020,1,24,2018,8,0,0,2,2,0,1,1,8,98,0,0,0,3,0,0,1,12.650,0,16.800,76,100000,True,False,False,False,True,118.455,8,6,2
2019,0,23,2019,5,0,0,2,1,0,1,1,7,90,1,0,1,2,1,1,0,12.700,0,17.850,84,100000,True,False,False,False,True,130.924,10,6,4
2019,0,22,2019,6,0,0,4,2,0,1,1,4,80,0,0,1,1,1,0,0,12.250,0,17.500,16,100000,False,True,False,False,True,24.938,10,2,8
