Gender,Age,H.S.C passing year,Do you have meritorious scholarship ?,Do you use University transportation?,How many hour do you study daily?,How many times do you seat for study in a day?,What is your preferable learning mode?,Do you use smart phone?,Do you have personal Computer?,How many hour do you spent daily in social media?,Average attendance on class,Did you ever fall in probation?,Did you ever got suspension?,Do you attend in teacher consultancy for any kind of academical problems?,How many hour do you spent daily on your skill development?,Are you engaged with any co-curriculum activities?,With whom you are living with?,Do you have any health issues?,What was your previous SGPA?,Do you have any physical disabilities?,What is your current CGPA?,What is your monthly family income?,Creditos_Normalizados,Semestres_Teoricos,Semestres_Reales,Semestres_Extra,Status of your English language proficiency_Basic,Status of your English language proficiency_Intermediate,What is your relationship status?_Married,What is your relationship status?_Relationship,What is your relationship status?_Single
1,21,2019,1,0,4,2,0,1,1,2,95,0,0,1,2,0,1,0,12.750,0,12.750,20000,17.100,6,2,-4,True,False,False,False,True
1,25,2016,1,0,3,2,0,1,1,2,90,0,0,0,2,0,1,1,17.000,1,17.000,12000,212.000,14,12,-2,False,False,False,False,True
0,22,2017,0,0,3,1,1,1,1,5,90,0,0,0,2,0,1,0,18.250,0,17.950,30000,196.400,12,11,-1,False,True,False,False,True
0,21,2019,1,1,3,2,0,1,1,4,94,0,0,0,2,0,0,0,18.100,0,18.100,30000,132.500,10,8,-2,False,True,False,False,True
1,20,2018,0,1,2,2,0,1,1,1,90,0,0,0,1,0,0,0,18.500,0,17.250,30000,157.400,12,9,-3,True,False,False,False,True
0,21,2019,1,1,3,2,1,1,1,2,95,0,0,1,1,1,0,0,17.500,0,17.500,55000,138.700,10,7,-3,False,True,False,False,True
1,21,2020,1,1,5,2,1,1,1,3,100,0,0,1,4,0,0,0,17.400,0,17.400,50000,17.100,6,2,-4,False,True,False,False,True
1,22,2018,0,0,3,2,0,1,0,3,100,0,0,1,2,1,1,0,15.050,0,14.600,50000,174.600,12,10,-2,False,True,False,True,False
1,25,2016,1,1,4,2,0,1,1,3,100,0,0,1,2,1,0,0,19.300,0,17.800,60000,201.100,14,11,-3,False,True,False,False,True
1,23,2017,1,1,4,4,1,1,1,10,98,0,0,1,2,0,0,0,16.900,0,19.050,15000,182.400,12,10,-2,False,True,False,True,False
0,22,2019,1,1,5,1,0,1,1,2,90,0,0,1,1,0,0,0,15.350,0,17.100,500000,116.900,10,8,-2,False,True,True,False,False
0,23,2017,1,1,3,2,0,1,1,5,96,0,0,0,3,0,0,0,17.950,0,17.800,20000,185.500,12,11,-1,False,True,False,False,True
1,25,2017,0,0,2,1,0,1,1,6,90,0,0,1,4,1,1,0,12.950,0,15.300,50000,202.600,12,11,-1,False,True,False,False,True
1,23,2018,0,0,2,3,0,1,1,2,99,1,0,0,0,0,1,0,16.500,0,16.200,15000,202.600,12,11,-1,False,True,False,False,True
0,22,2018,1,1,4,4,0,1,1,10,99,0,0,1,2,1,0,0,18.600,0,18.900,62488,197.900,12,11,-1,False,True,False,False,True
1,19,2020,1,1,3,2,0,1,1,2,100,0,0,1,1,0,0,0,19.500,0,19.500,40000,17.100,6,1,-5,True,False,False,False,True
1,23,2016,0,0,2,2,0,1,1,5,75,1,1,1,1,1,1,0,12.750,0,13.250,20000,187.000,14,13,-1,True,False,False,False,True
1,20,2020,1,0,4,2,0,1,1,2,85,0,0,0,3,0,1,0,15.000,0,14.000,20000,56.100,8,4,-4,True,False,False,False,True
1,22,2021,1,0,4,2,1,1,1,2,80,1,0,1,1,0,1,0,10.000,0,12.950,25000,37.400,8,4,-4,True,False,False,False,True
0,22,2018,1,0,5,2,0,1,1,2,95,0,0,1,4,0,1,1,19.800,0,19.500,200000,210.400,12,11,-1,False,True,False,False,True
1,20,2020,1,1,2,2,0,1,1,1,80,0,0,1,1,0,1,0,18.500,0,18.500,25000,15.600,6,2,-4,False,True,False,False,True
1,19,2020,0,0,5,2,1,1,1,7,90,0,0,0,3,0,0,0,16.500,0,16.500,35000,17.100,6,1,-5,True,False,False,False,True
1,22,2019,0,0,5,2,0,1,1,2,95,0,0,0,2,1,1,1,16.000,0,17.550,62488,140.300,10,7,-3,False,True,False,False,True
1,21,2020,1,1,4,2,0,1,1,3,90,0,0,1,4,0,0,0,17.850,0,18.350,35000,35.800,8,3,-5,False,True,False,False,True
0,22,2018,0,1,3,2,0,1,1,1,100,0,0,1,1,1,0,0,16.850,0,15.550,40000,218.200,12,11,-1,False,True,False,False,True
1,21,2020,1,0,4,2,0,1,1,1,97,1,0,1,2,1,1,0,15.850,0,14.250,30000,31.200,8,3,-5,False,False,False,False,True
1,19,2020,0,0,1,1,0,1,1,1,90,0,0,1,1,0,1,0,17.500,0,17.250,10000,17.100,6,1,-5,True,False,False,False,True
1,20,2020,0,0,4,2,0,1,1,1,90,0,0,1,3,0,1,0,18.900,0,18.900,25000,43.600,6,1,-5,True,False,False,False,True
1,25,2017,1,1,2,2,0,1,1,1,87,0,0,1,3,1,1,1,19.500,0,17.950,40000,199.500,12,10,-2,False,True,False,False,True
1,21,2020,0,1,4,2,0,1,1,4,50,0,0,0,1,0,0,0,14.700,0,12.500,62488,35.800,8,3,-5,False,True,False,False,True
0,21,2020,1,1,3,2,0,1,1,5,80,0,0,0,2,0,0,0,14.450,0,14.000,20000,101.300,8,5,-3,True,False,False,False,True
0,22,2020,0,0,4,2,0,1,1,2,90,0,0,0,1,0,1,0,9.000,0,12.800,20000,35.800,8,4,-4,False,True,False,False,True
0,22,2019,0,0,4,3,1,1,1,3,85,0,0,0,4,0,1,0,13.900,0,18.750,30000,121.600,10,8,-2,False,True,False,False,True
0,20,2021,0,0,1,2,0,1,0,2,100,1,0,1,4,0,0,0,7.250,0,11.900,30000,77.900,6,6,0,True,False,False,False,True
0,25,2018,0,0,5,3,1,1,1,2,100,0,0,1,2,1,1,0,12.250,0,17.700,34000,180.800,12,10,-2,False,True,False,True,False
1,23,2019,1,0,6,3,0,1,0,4,80,0,0,0,1,1,0,0,7.250,0,12.250,35000,180.800,12,10,-2,False,False,False,False,True
0,20,2019,0,0,3,2,0,1,1,7,100,0,0,0,2,0,0,0,10.000,0,15.950,35000,121.600,8,6,-2,False,True,False,False,True
1,24,2018,1,0,1,2,0,1,1,8,100,0,0,1,2,0,1,0,14.450,0,19.950,36000,218.200,10,11,1,False,False,False,False,True
0,20,2019,0,0,2,1,0,1,1,8,70,0,0,1,1,0,1,0,14.400,0,18.750,36000,180.800,10,10,0,False,True,False,True,False
1,20,2020,0,0,3,2,0,1,1,7,60,1,0,1,2,1,1,0,9.350,0,14.900,37000,157.400,8,7,-1,True,False,False,False,True
1,20,2020,0,0,1,1,0,1,0,3,54,1,0,1,3,1,0,0,12.200,0,17.650,39000,197.900,10,9,-1,False,False,False,False,True
0,22,2019,0,0,4,2,0,1,0,2,90,0,0,1,1,0,0,1,14.000,0,18.250,40000,196.400,12,10,-2,False,True,False,False,True
1,21,2019,0,0,6,3,1,1,1,2,100,0,0,1,2,0,0,0,10.550,0,17.350,40000,160.500,12,7,-5,False,True,False,False,True
1,22,2021,0,0,4,1,0,1,1,3,87,0,0,0,2,0,1,0,11.850,0,17.450,41000,104.400,6,5,-1,False,False,True,False,False
1,23,2019,0,0,3,1,0,1,1,3,87,1,0,0,2,0,0,0,13.750,0,19.000,44000,180.800,8,9,1,False,True,True,False,False
0,21,2020,0,0,3,2,1,1,1,4,100,0,0,1,3,0,1,0,9.900,0,14.550,44000,182.400,8,9,1,False,True,False,True,False
0,20,2020,0,0,2,1,1,1,1,3,100,0,0,1,2,1,0,0,13.200,0,18.500,44000,212.000,10,11,1,False,True,False,False,True
1,22,2018,0,0,6,2,1,1,1,11,77,0,0,0,6,1,1,0,8.850,0,13.300,45000,207.300,12,9,-3,False,True,False,False,True
0,21,2020,0,0,4,2,0,1,1,7,95,0,0,0,1,1,0,0,10.950,0,13.850,45000,65.500,6,5,-1,False,True,False,False,True
1,22,2020,1,0,5,5,1,1,1,7,70,1,1,1,3,1,1,0,10.950,0,15.950,45000,98.200,8,6,-2,False,False,False,True,False
0,20,2020,0,0,3,1,1,1,1,9,86,1,0,0,2,0,1,1,9.900,0,14.900,45000,185.500,10,8,-2,False,True,False,False,True
0,20,2020,0,0,4,2,0,1,1,2,78,1,0,0,4,1,0,0,9.150,0,14.500,45000,151.200,8,9,1,False,True,False,True,False
0,21,2019,0,0,3,1,1,1,1,9,100,0,0,1,2,0,1,0,9.350,0,14.100,46000,216.600,10,9,-1,False,True,False,True,False
0,25,2019,0,0,1,1,1,1,1,3,68,0,0,0,2,0,1,0,13.250,0,18.550,49000,212.000,10,11,1,False,True,False,False,True
0,23,2018,1,0,6,2,0,1,1,4,90,1,0,1,5,0,0,0,10.950,0,17.250,50000,190.200,10,11,1,False,False,False,False,True
1,24,2019,1,0,3,2,0,1,1,4,100,0,0,1,1,0,0,0,12.500,0,17.000,50000,71.700,6,4,-2,False,True,False,False,True
1,25,2019,0,0,2,1,0,1,1,3,100,1,0,0,4,0,1,0,14.100,0,19.250,50000,212.000,10,11,1,False,True,False,True,False
0,22,2020,0,0,2,1,1,1,1,2,50,1,0,0,2,0,1,0,6.700,0,13.400,50000,152.700,10,8,-2,True,False,False,True,False
0,19,2021,0,0,1,1,0,1,1,4,78,0,0,1,2,0,1,0,13.400,0,18.950,50000,124.700,6,5,-1,True,False,False,False,True
0,22,2017,0,0,2,1,1,1,1,1,80,1,0,0,1,1,0,0,9.850,0,14.900,52000,123.100,12,10,-2,False,True,False,True,False
0,20,2020,1,0,5,2,0,1,1,3,100,0,0,0,4,0,0,0,13.800,0,19.300,52000,197.900,8,9,1,False,False,False,False,True
0,25,2019,0,0,4,2,0,1,1,7,45,0,0,1,2,1,0,0,8.600,0,13.950,54000,218.200,12,10,-2,False,False,False,False,True
1,21,2020,0,0,2,2,0,1,1,2,100,0,0,0,4,1,1,0,13.100,0,18.750,55000,212.000,10,10,0,True,False,False,False,True
0,20,2020,0,0,2,1,0,1,1,2,87,0,0,0,4,0,1,0,7.550,0,12.950,55000,154.300,8,7,-1,False,False,False,True,False
0,22,2021,0,0,2,3,0,1,0,2,95,1,0,0,2,0,1,0,7.250,0,12.650,55000,101.300,6,5,-1,False,True,False,False,True
1,21,2021,0,0,2,1,0,1,0,4,100,0,0,0,2,0,1,0,10.800,0,16.200,57000,102.900,6,5,-1,False,True,False,False,True
1,21,2021,0,0,2,1,0,1,1,2,100,1,0,0,2,1,0,0,12.800,0,18.100,58000,101.300,6,6,0,False,True,True,False,False
1,21,2018,1,0,1,1,0,1,1,7,100,0,0,1,3,0,1,0,9.850,0,15.500,59000,212.000,12,11,-1,False,False,False,False,True
0,23,2019,0,0,2,2,0,1,1,3,90,1,0,0,1,1,0,0,11.650,0,16.550,60000,49.900,10,7,-3,False,True,False,True,False
0,20,2020,0,0,2,1,0,1,1,3,100,1,0,0,2,0,1,0,8.000,0,13.400,60000,212.000,10,11,1,False,True,False,False,True
1,20,2021,0,0,4,3,0,1,1,6,80,0,0,0,3,1,1,0,10.550,0,16.100,60000,151.200,8,7,-1,False,True,False,True,False
0,20,2021,0,0,3,1,1,1,1,7,100,1,1,0,2,1,1,0,5.950,0,10.800,60000,160.500,8,7,-1,True,False,False,False,True
1,21,2019,0,0,4,2,1,1,1,5,100,0,0,1,2,0,1,0,13.250,0,18.900,61000,188.600,10,9,-1,False,False,False,False,True
1,20,2020,0,0,2,2,0,1,1,2,100,1,0,1,1,1,1,0,13.350,0,18.500,61000,210.400,10,10,0,False,True,False,True,False
1,24,2019,0,0,3,3,1,1,1,3,46,1,0,0,2,0,0,0,12.200,0,17.550,64000,224.400,10,11,1,False,True,False,False,True
1,24,2019,0,0,3,3,0,1,1,3,75,1,0,1,1,1,1,0,8.250,0,13.400,65000,222.900,10,11,1,False,False,False,True,False
1,25,2019,0,0,2,2,0,1,1,3,78,0,0,0,2,1,1,0,12.700,0,18.050,65000,121.600,10,10,0,False,True,False,False,True
1,20,2020,0,0,2,1,1,1,1,2,100,1,0,0,2,1,0,0,12.500,0,18.050,65000,212.000,10,11,1,False,False,True,False,False
0,20,2020,0,0,4,2,1,1,1,8,100,0,0,0,2,1,0,0,10.350,0,16.950,66000,130.900,8,6,-2,False,True,False,True,False
0,20,2020,0,0,4,2,1,1,1,6,100,0,0,1,1,0,0,0,8.850,0,13.200,66000,185.500,10,8,-2,False,False,False,False,True
1,20,2020,1,0,3,1,0,1,1,5,90,0,0,0,2,0,1,0,10.550,0,16.050,66000,159.000,8,7,-1,False,True,False,False,True
0,21,2021,0,0,2,1,0,1,0,2,46,1,0,1,4,1,1,0,11.650,0,17.050,66000,98.200,6,5,-1,False,True,False,False,True
0,20,2021,0,0,3,1,0,1,1,3,100,1,0,1,4,1,1,0,13.850,0,19.200,66000,90.400,6,5,-1,True,False,False,True,False
1,21,2018,1,0,4,4,0,1,1,2,100,0,0,1,3,0,0,0,14.350,0,19.900,67000,212.000,12,11,-1,False,False,False,False,True
1,22,2017,0,0,3,1,1,1,1,7,100,0,0,0,2,0,1,0,10.950,0,17.150,68000,180.800,12,10,-2,False,True,False,False,True
1,22,2019,0,0,2,1,0,1,1,8,100,0,0,1,2,0,0,0,10.550,0,16.950,68000,205.700,10,10,0,False,False,False,False,True
1,25,2019,0,0,1,2,0,1,1,2,51,0,0,1,4,1,1,1,12.550,0,17.850,68000,212.000,10,11,1,False,True,False,False,True
1,22,2019,0,0,3,2,1,1,1,3,100,0,0,0,2,1,1,0,11.100,0,16.900,68000,155.900,10,9,-1,True,False,False,False,True
0,20,2020,0,0,2,2,0,1,1,2,34,1,0,0,3,0,1,0,9.300,0,14.550,68000,137.200,8,8,0,False,True,False,False,True
0,22,2021,0,0,1,1,0,1,0,8,50,0,0,0,1,1,0,0,9.350,0,14.750,68000,155.900,8,9,1,True,False,True,False,False
0,21,2021,1,0,5,2,1,1,1,3,87,0,0,1,2,0,1,0,14.400,0,19.550,68000,137.200,6,8,2,True,False,False,False,True
0,23,2018,0,0,3,3,1,1,1,6,99,1,1,0,1,0,0,0,9.550,0,15.500,70000,191.700,10,10,0,False,True,False,False,True
0,20,2020,0,0,3,3,1,1,1,2,100,0,0,0,2,0,0,0,9.050,0,14.500,70000,157.400,8,8,0,False,True,False,True,False
1,20,2020,0,0,2,2,0,1,1,2,56,1,0,1,2,0,0,1,8.600,0,14.000,70000,124.700,6,6,0,False,True,False,False,True
0,20,2020,0,0,1,1,0,1,1,3,76,0,0,1,2,0,1,0,7.800,0,13.150,70000,109.100,8,9,1,False,True,False,True,False
0,24,2021,0,0,1,1,0,1,1,4,100,0,0,0,2,1,0,1,11.150,0,16.950,70000,152.700,8,6,-2,True,False,False,False,True
0,21,2021,0,0,2,1,0,1,1,3,100,1,0,1,2,0,1,0,13.350,0,18.700,70000,109.100,6,6,0,False,True,False,True,False
0,19,2022,0,0,4,3,1,1,1,4,63,0,0,0,2,0,1,1,8.250,0,14.350,70000,54.600,6,3,-3,False,True,False,True,False
0,20,2020,0,0,2,1,1,1,1,6,90,0,0,1,2,0,0,0,12.200,0,19.400,71000,35.800,8,9,1,False,False,False,True,False
1,20,2021,0,0,4,2,0,1,1,3,68,1,0,0,4,1,0,0,7.800,0,13.150,74000,109.100,6,6,0,False,True,True,False,False
0,21,2019,0,0,6,2,0,1,1,4,80,0,0,0,4,0,1,1,11.050,0,16.050,75000,180.800,10,10,0,False,True,False,True,False
1,20,2020,0,0,1,3,0,1,1,3,100,0,0,0,1,0,1,0,13.050,0,18.400,75000,212.000,10,11,1,False,True,False,True,False
0,24,2019,0,0,3,3,0,1,1,2,100,0,0,1,2,0,1,0,12.050,0,17.500,76000,180.800,8,10,2,True,False,False,True,False
0,20,2020,0,0,2,3,1,1,1,3,100,1,0,0,2,1,0,0,7.850,0,13.300,76000,155.900,8,9,1,False,False,False,False,True
1,20,2020,1,0,4,1,0,1,1,2,100,1,0,1,2,1,1,0,13.650,0,19.000,76000,155.900,8,9,1,False,False,False,True,False
1,22,2020,0,0,2,1,0,1,1,2,100,1,0,1,4,0,0,1,14.350,0,19.650,76000,155.900,10,9,-1,False,False,True,False,False
1,20,2021,0,0,3,2,1,1,1,3,100,0,0,0,3,0,1,0,7.800,0,13.300,76000,110.700,6,5,-1,False,True,False,False,True
1,25,2018,0,0,3,2,1,1,1,8,100,0,0,0,3,0,1,1,14.350,0,19.900,77000,222.900,6,6,0,False,False,False,False,True
1,23,2019,0,0,3,1,1,1,1,7,89,0,0,0,1,0,1,0,8.950,0,14.250,77000,162.100,8,8,0,False,False,False,False,True
1,21,2019,1,0,7,3,1,1,1,3,100,0,0,0,2,0,0,0,14.400,0,19.650,77000,216.600,12,10,-2,False,False,False,False,True
0,22,2019,0,0,4,2,0,1,1,2,100,1,0,0,1,0,1,1,13.900,0,19.200,77000,187.000,10,9,-1,False,True,False,True,False
0,22,2020,1,0,1,1,1,1,1,4,98,0,0,0,3,1,0,1,11.800,1,15.950,77000,109.100,8,6,-2,True,False,False,True,False
0,21,2020,0,0,3,2,0,1,1,4,100,0,0,1,3,0,0,0,10.150,0,15.750,78000,101.300,10,7,-3,False,True,False,False,True
0,25,2018,1,0,5,3,0,1,1,1,78,1,0,1,4,1,1,0,14.150,0,19.500,79000,222.900,14,11,-3,True,False,False,False,True
0,20,2019,1,0,5,3,0,1,1,4,100,0,0,0,1,1,0,0,12.200,0,18.900,79000,137.200,10,7,-3,False,False,False,False,True
1,20,2020,0,0,5,3,0,1,1,5,50,0,0,1,3,0,0,0,8.300,0,14.950,79000,151.200,8,7,-1,False,True,False,False,True
1,21,2018,0,1,6,4,0,1,1,3,80,0,0,0,2,1,0,0,12.700,0,18.800,80000,196.400,12,10,-2,False,False,False,False,True
0,22,2019,1,0,2,1,1,1,1,4,99,0,0,0,1,0,0,0,13.950,0,17.950,80000,194.800,10,11,1,False,True,False,False,True
1,20,2019,0,0,2,1,0,1,1,6,77,1,1,1,2,0,1,0,7.750,0,13.350,80000,224.400,12,11,-1,True,False,False,True,False
1,21,2020,0,0,4,2,0,1,1,2,100,1,0,0,2,0,0,1,6.250,0,12.850,80000,157.400,8,8,0,False,False,False,False,True
0,20,2020,0,0,4,2,0,1,1,2,100,0,0,0,2,0,1,0,12.800,0,18.050,80000,204.200,10,10,0,False,False,False,False,True
1,20,2021,0,0,4,1,0,1,1,3,100,1,0,0,1,1,0,0,13.200,0,18.500,81000,154.300,6,8,2,False,True,False,False,True
1,20,2020,1,0,3,2,0,1,1,7,78,0,0,0,2,1,0,1,7.250,0,13.350,82000,221.300,10,10,0,False,False,True,False,False
1,21,2018,0,0,3,2,0,1,1,3,70,0,0,0,3,0,1,1,7.800,0,14.350,85000,207.300,10,10,0,True,False,False,True,False
0,21,2021,1,0,6,2,0,1,1,5,70,0,0,1,5,0,0,0,10.500,0,16.850,85000,134.000,6,6,0,False,True,False,True,False
0,20,2022,0,0,2,1,1,1,0,3,60,0,0,0,1,0,0,0,10.500,0,16.400,85000,120.000,6,3,-3,False,True,True,False,False
0,20,2020,0,0,2,2,1,1,1,2,100,1,0,1,4,0,0,0,7.700,0,13.200,86000,213.500,8,10,2,False,True,True,False,False
1,24,2019,0,0,1,3,0,1,1,2,80,1,1,1,1,1,0,1,11.950,0,17.150,87000,70.100,12,10,-2,True,False,False,True,False
0,21,2020,0,0,4,3,1,1,1,2,80,0,0,0,3,0,0,0,12.550,0,19.350,87000,160.500,10,8,-2,False,False,True,False,False
1,21,2020,1,0,2,2,0,1,1,1,79,0,0,0,2,1,1,0,14.050,0,19.450,87000,222.900,10,11,1,True,False,False,False,True
0,20,2020,0,0,2,1,0,1,1,2,88,0,0,1,1,0,1,0,12.250,0,17.700,88000,182.400,8,9,1,False,False,False,False,True
1,20,2021,0,0,3,1,0,1,1,3,100,1,0,0,2,1,0,1,13.300,0,18.600,88000,152.700,8,8,0,False,True,False,False,True
0,21,2019,1,0,6,1,0,0,1,4,80,0,0,1,1,1,0,1,10.200,0,16.150,89000,155.900,10,9,-1,False,True,False,True,False
1,21,2020,0,0,4,2,1,1,1,6,100,0,1,0,2,1,1,0,11.450,0,17.800,89000,155.900,8,8,0,False,False,False,False,True
1,20,2020,0,0,4,2,0,1,1,7,88,0,0,1,3,0,0,0,12.750,0,18.850,89000,213.500,8,8,0,False,False,False,False,True
1,22,2017,1,0,4,2,0,1,1,2,100,0,0,1,3,1,1,1,14.500,0,19.450,90000,210.400,14,11,-3,False,False,False,False,True
1,25,2018,0,0,3,2,0,1,1,3,100,0,0,0,2,1,1,0,11.700,0,17.100,90000,222.900,12,11,-1,False,True,False,True,False
1,21,2019,0,0,3,2,1,1,1,4,100,0,0,1,2,0,0,0,10.400,0,15.550,90000,215.100,10,10,0,False,False,True,False,False
0,20,2020,0,0,3,1,1,1,1,10,100,0,0,1,3,0,0,0,12.550,0,17.500,90000,202.600,8,9,1,False,False,True,False,False
0,21,2021,0,0,4,1,1,1,1,8,100,0,0,0,3,0,0,0,10.650,0,16.650,90000,166.800,6,5,-1,False,True,False,False,True
1,25,2018,0,0,2,1,0,1,1,2,35,0,1,0,1,0,1,0,7.150,0,12.800,91000,222.900,12,11,-1,False,True,False,False,True
0,20,2020,0,0,2,3,0,1,1,3,100,1,0,0,1,1,0,0,6.300,0,11.650,93000,92.000,6,4,-2,False,True,True,False,False
0,20,2020,0,0,2,3,0,1,1,3,56,1,0,1,4,0,1,0,7.800,0,13.000,95000,202.600,8,9,1,False,False,False,False,True
1,23,2019,0,0,2,3,0,1,1,1,100,0,0,0,4,0,1,0,8.750,0,14.050,98000,213.500,10,10,0,True,False,False,False,True
1,25,2018,0,0,2,1,0,1,1,7,100,0,0,0,3,1,0,0,8.800,0,14.350,100000,224.400,12,11,-1,True,False,True,False,False
1,21,2019,0,0,6,2,1,1,1,4,100,1,0,1,2,1,1,0,6.700,0,12.650,100000,149.600,8,5,-3,False,True,False,False,True
1,21,2019,0,0,5,3,0,1,1,4,100,0,0,1,3,0,1,0,14.550,0,19.750,100000,185.500,10,8,-2,False,False,False,False,True
1,22,2019,0,0,2,3,1,1,1,2,45,1,0,0,4,1,0,1,12.300,0,17.600,100000,218.200,10,10,0,False,True,False,True,False
0,20,2020,0,0,3,1,0,1,1,7,70,0,0,0,3,0,1,0,8.350,0,14.900,100000,116.900,8,5,-3,False,True,False,True,False
0,20,2021,1,0,2,4,0,1,1,2,100,0,0,1,3,1,0,1,13.300,1,13.300,100000,18.700,4,2,-2,False,True,False,True,False
1,24,2018,0,0,1,3,1,1,1,3,65,1,0,0,2,1,0,0,13.250,0,18.400,110000,218.200,14,10,-4,False,False,False,False,True
1,20,2020,0,0,2,1,0,1,1,5,100,0,0,0,4,0,0,0,14.000,0,19.550,110000,120.000,6,6,0,False,True,False,False,True
0,20,2020,0,0,5,3,0,1,1,6,100,0,0,0,1,1,0,0,7.300,0,13.350,110000,157.400,8,8,0,False,True,True,False,False
0,21,2020,0,0,2,3,0,1,1,2,89,1,0,0,4,0,1,0,8.350,0,13.650,110000,208.900,8,10,2,False,True,False,False,True
1,20,2021,0,0,3,3,0,1,1,3,62,1,0,0,1,1,1,0,6.750,0,12.900,114000,120.000,6,6,0,False,False,False,False,True
1,21,2020,0,0,3,1,0,1,1,2,78,0,0,0,2,0,0,0,12.800,0,18.300,115000,137.200,8,7,-1,False,False,False,True,False
0,19,2022,0,0,1,1,1,1,1,5,100,0,0,0,3,0,0,0,13.350,0,18.900,115000,49.900,6,3,-3,False,False,False,False,True
0,20,2020,0,0,2,2,0,1,1,1,41,0,0,1,2,1,1,0,12.800,0,18.050,116000,106.000,6,5,-1,False,False,False,False,True
1,25,2019,0,0,2,3,0,1,1,2,86,1,0,0,2,0,1,0,13.350,0,18.750,117000,218.200,10,10,0,False,True,False,False,True
1,20,2021,0,0,3,3,0,1,1,2,100,0,0,1,1,0,1,0,12.300,0,17.750,120000,138.700,6,6,0,True,False,False,True,False
1,24,2019,0,0,1,2,0,1,1,3,83,1,0,1,2,1,0,0,7.200,0,13.250,123000,212.000,10,10,0,False,True,True,False,False
0,24,2019,0,0,3,2,0,1,1,1,100,0,0,0,4,1,1,0,12.650,0,18.100,128000,222.900,10,11,1,True,False,False,True,False
0,25,2019,0,0,2,2,0,1,1,5,100,0,0,0,3,1,0,0,13.950,0,19.400,130000,219.800,12,11,-1,True,False,False,False,True
0,20,2020,1,0,3,1,0,1,1,3,100,1,0,1,4,1,0,0,13.750,0,19.100,130000,160.500,8,9,1,False,True,False,False,True
1,21,2021,0,0,1,3,0,1,1,2,100,1,0,0,4,1,0,1,8.400,0,13.650,130000,137.200,6,6,0,False,False,True,False,False
0,20,2021,0,0,4,1,1,1,1,2,77,1,0,1,4,0,0,0,8.350,0,13.850,130000,90.400,6,5,-1,False,True,True,False,False
1,20,2020,1,0,2,2,0,1,1,3,84,0,0,1,4,0,1,0,8.800,0,14.000,134000,190.200,10,10,0,False,False,False,True,False
0,25,2019,0,0,4,2,1,1,1,4,100,0,0,1,2,0,1,0,14.400,0,19.500,135000,216.600,8,10,2,False,False,False,True,False
1,20,2020,0,0,2,1,0,1,1,3,100,1,0,0,2,0,1,0,12.700,0,18.050,135000,222.900,10,11,1,True,False,False,False,True
0,22,2020,0,0,4,2,0,1,1,1,100,1,1,0,2,1,0,0,8.800,0,14.100,135000,188.600,8,9,1,False,False,True,False,False
1,21,2020,0,0,3,2,0,1,1,2,100,0,0,0,2,1,0,1,12.700,0,18.200,135000,151.200,10,8,-2,False,True,False,False,True
1,25,2018,0,0,3,2,0,1,1,2,100,0,0,1,1,1,0,0,7.700,0,13.400,144000,222.900,12,11,-1,False,True,False,False,True
0,21,2020,0,0,2,1,0,1,1,2,35,0,0,0,2,1,1,1,7.300,0,12.500,144000,185.500,8,9,1,False,True,False,True,False
1,22,2019,1,0,6,3,0,1,1,7,100,0,0,0,4,0,0,0,14.550,0,19.850,150000,219.800,12,11,-1,False,False,False,False,True
0,20,2020,0,0,3,3,1,1,1,3,100,0,0,0,2,1,1,0,9.000,0,14.450,155000,180.800,8,9,1,False,False,False,True,False
0,20,2020,1,0,5,2,0,1,1,3,100,0,0,0,4,1,1,0,13.900,0,19.000,158000,138.700,8,8,0,False,True,False,True,False
0,21,2021,1,0,3,2,0,1,1,8,67,0,0,1,2,1,0,0,8.250,0,12.800,165000,99.800,8,5,-3,False,False,False,False,True
0,22,2019,1,0,2,1,0,1,1,4,100,0,0,0,2,1,0,0,11.600,0,19.350,170000,176.100,10,8,-2,False,False,False,False,True
0,25,2019,0,0,3,3,1,1,1,1,35,0,0,0,2,0,1,0,7.850,0,13.150,170000,222.900,10,11,1,False,False,False,True,False
0,20,2020,1,0,3,3,0,1,1,3,100,1,0,0,4,1,0,0,14.250,0,19.650,190000,155.900,8,8,0,False,True,False,False,True
1,21,2020,0,0,3,2,0,1,1,1,68,0,0,0,4,0,0,0,13.700,0,19.200,190000,213.500,10,10,0,False,True,True,False,False
0,22,2020,0,0,3,2,0,1,1,7,100,0,1,0,3,1,1,0,10.650,0,15.150,235000,166.800,10,7,-3,False,True,False,False,True
0,20,2021,1,0,6,2,0,1,1,1,100,0,0,0,4,1,0,0,14.550,0,19.550,250000,126.200,8,5,-3,False,False,False,False,True
0,25,2018,0,0,3,3,0,1,1,2,100,1,0,0,1,0,1,0,7.150,0,12.450,255000,222.900,12,11,-1,False,True,False,False,True
1,25,2017,0,0,2,1,0,1,0,5,86,0,0,0,3,0,0,0,9.900,0,14.450,300000,226.000,12,11,-1,True,False,False,True,False
1,23,2019,1,0,1,2,0,1,1,5,100,0,0,1,1,0,0,0,14.550,0,19.450,10000,160.500,10,9,-1,True,False,False,True,False
0,22,2019,1,0,2,1,0,1,1,3,95,0,0,1,1,0,0,0,12.500,0,17.400,25000,199.500,10,11,1,False,True,False,False,True
